child_idx,parent_idx,k_child,k_parent,changed_utility_setting,loss_child,loss_parent,loss_parent_minus_child,equal_loss,equation_child,equation_parent,utility_settings_child,utility_settings_parent,n_players_evaluated,player_role,child_conditional_welfare_mode,child_reference_dependent_altruism,child_min_max_rawlsian_leontief,child_use_exponential_parameters,child_apply_exponents_to_payoffs,child_single_exponential_parameter,child_single_payoffs_not_differences,child_payoff_ratios_not_differences,child_reference_dependent_utility,child_use_negativity_parameters,child_negativity_social_comparison,child_fix_self_interest_parameter,child_include_social_comparison,child_include_altruism_term,parent_conditional_welfare_mode,parent_reference_dependent_altruism,parent_min_max_rawlsian_leontief,parent_use_exponential_parameters,parent_apply_exponents_to_payoffs,parent_single_exponential_parameter,parent_single_payoffs_not_differences,parent_payoff_ratios_not_differences,parent_reference_dependent_utility,parent_use_negativity_parameters,parent_negativity_social_comparison,parent_fix_self_interest_parameter,parent_include_social_comparison,parent_include_altruism_term,params_child,params_parent,Vᵢᵢ_child,Vᵢᵢ_parent,Ʌᵢᵢ_child,Ʌᵢᵢ_parent,Vᵢⱼ_child,Vᵢⱼ_parent,Ʌᵢⱼ_child,Ʌᵢⱼ_parent,Ƹᵢⱼ_child,Ƹᵢⱼ_parent,Ʒᵢⱼ_child,Ʒᵢⱼ_parent,γ1_child,γ1_parent,γ2_child,γ2_parent,γ3_child,γ3_parent,Vᵢᵢ_std_child,Vᵢᵢ_std_parent,Ʌᵢᵢ_std_child,Ʌᵢᵢ_std_parent,Vᵢⱼ_std_child,Vᵢⱼ_std_parent,Ʌᵢⱼ_std_child,Ʌᵢⱼ_std_parent,Ƹᵢⱼ_std_child,Ƹᵢⱼ_std_parent,Ʒᵢⱼ_std_child,Ʒᵢⱼ_std_parent,γ1_std_child,γ1_std_parent,γ2_std_child,γ2_std_parent,γ3_std_child,γ3_std_parent
228,221,2,4,fix_self_interest_parameter,0.0,0.0,0.0,True,Uᵢ(A) = (πᵢᴬ^γ₁ - 3^γ₁),Uᵢ(A) = Vᵢᵢ(πᵢᴬ^γ₁ - 3^γ₁),"(False, False, False, True, True, True, False, False, True, False, False, True, False, False)","(False, False, False, True, True, True, False, False, True, False, False, False, False, False)",0,chooser,False,False,False,True,True,True,False,False,True,False,False,True,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,"{'Vᵢᵢ': None, 'Ʌᵢᵢ': None, 'Vᵢⱼ': None, 'Ʌᵢⱼ': None, 'Ƹᵢⱼ': None, 'Ʒᵢⱼ': None, 'γ1': 0.17700662479579318, 'γ2': None, 'γ3': None, 'Vᵢᵢ_std': None, 'Ʌᵢᵢ_std': None, 'Vᵢⱼ_std': None, 'Ʌᵢⱼ_std': None, 'Ƹᵢⱼ_std': None, 'Ʒᵢⱼ_std': None, 'γ1_std': 0.14276969572067347, 'γ2_std': None, 'γ3_std': None}","{'Vᵢᵢ': 1.0, 'Ʌᵢᵢ': None, 'Vᵢⱼ': None, 'Ʌᵢⱼ': None, 'Ƹᵢⱼ': None, 'Ʒᵢⱼ': None, 'γ1': 0.17700662479579318, 'γ2': None, 'γ3': None, 'Vᵢᵢ_std': 2.005, 'Ʌᵢᵢ_std': None, 'Vᵢⱼ_std': None, 'Ʌᵢⱼ_std': None, 'Ƹᵢⱼ_std': None, 'Ʒᵢⱼ_std': None, 'γ1_std': 0.14276969572067347, 'γ2_std': None, 'γ3_std': None}",,1.0,,,,,,,,,,,0.17700662479579318,0.17700662479579318,,,,,,2.005,,,,,,,,,,,0.14276969572067347,0.14276969572067347,,,,
228,175,2,4,include_social_comparison,0.0,0.0,0.0,True,Uᵢ(A) = (πᵢᴬ^γ₁ - 3^γ₁),"Uᵢ(A) = (πᵢᴬ^γ₁ - 3^γ₁) - Ƹᵢⱼ × (max(πⱼᴬ^γ₁ - πᵢᴬ^γ₁, 0) + max(πᵢᴬ^γ₁ - πⱼᴬ^γ₁, 0))","(False, False, False, True, True, True, False, False, True, False, False, True, False, False)","(False, False, False, True, True, True, False, False, True, False, False, True, True, False)",0,chooser,False,False,False,True,True,True,False,False,True,False,False,True,False,False,False,False,False,True,True,True,False,False,True,False,False,True,True,False,"{'Vᵢᵢ': None, 'Ʌᵢᵢ': None, 'Vᵢⱼ': None, 'Ʌᵢⱼ': None, 'Ƹᵢⱼ': None, 'Ʒᵢⱼ': None, 'γ1': 0.45062613492255316, 'γ2': None, 'γ3': None, 'Vᵢᵢ_std': None, 'Ʌᵢᵢ_std': None, 'Vᵢⱼ_std': None, 'Ʌᵢⱼ_std': None, 'Ƹᵢⱼ_std': None, 'Ʒᵢⱼ_std': None, 'γ1_std': 0.5133328881576373, 'γ2_std': None, 'γ3_std': None}","{'Vᵢᵢ': None, 'Ʌᵢᵢ': None, 'Vᵢⱼ': None, 'Ʌᵢⱼ': None, 'Ƹᵢⱼ': 0.0, 'Ʒᵢⱼ': None, 'γ1': 0.45062613492255316, 'γ2': None, 'γ3': None, 'Vᵢᵢ_std': None, 'Ʌᵢᵢ_std': None, 'Vᵢⱼ_std': None, 'Ʌᵢⱼ_std': None, 'Ƹᵢⱼ_std': 2.005, 'Ʒᵢⱼ_std': None, 'γ1_std': 0.5133328881576373, 'γ2_std': None, 'γ3_std': None}",,,,,,,,,,0.0,,,0.45062613492255316,0.45062613492255316,,,,,,,,,,,,,,2.005,,,0.5133328881576373,0.5133328881576373,,,,
228,129,2,4,include_altruism_term,0.0,0.0,0.0,True,Uᵢ(A) = (πᵢᴬ^γ₁ - 3^γ₁),Uᵢ(A) = (πᵢᴬ^γ₁ - 3^γ₁) + Vᵢⱼ(πⱼᴬ^γ₁ - 3^γ₁),"(False, False, False, True, True, True, False, False, True, False, False, True, False, False)","(False, False, False, True, True, True, False, False, True, False, False, True, False, True)",0,chooser,False,False,False,True,True,True,False,False,True,False,False,True,False,False,False,False,False,True,True,True,False,False,True,False,False,True,False,True,"{'Vᵢᵢ': None, 'Ʌᵢᵢ': None, 'Vᵢⱼ': None, 'Ʌᵢⱼ': None, 'Ƹᵢⱼ': None, 'Ʒᵢⱼ': None, 'γ1': 1.5405494192875606, 'γ2': None, 'γ3': None, 'Vᵢᵢ_std': None, 'Ʌᵢᵢ_std': None, 'Vᵢⱼ_std': None, 'Ʌᵢⱼ_std': None, 'Ƹᵢⱼ_std': None, 'Ʒᵢⱼ_std': None, 'γ1_std': 0.6991582286148583, 'γ2_std': None, 'γ3_std': None}","{'Vᵢᵢ': None, 'Ʌᵢᵢ': None, 'Vᵢⱼ': 0.0, 'Ʌᵢⱼ': None, 'Ƹᵢⱼ': None, 'Ʒᵢⱼ': None, 'γ1': 1.5405494192875606, 'γ2': None, 'γ3': None, 'Vᵢᵢ_std': None, 'Ʌᵢᵢ_std': None, 'Vᵢⱼ_std': 2.005, 'Ʌᵢⱼ_std': None, 'Ƹᵢⱼ_std': None, 'Ʒᵢⱼ_std': None, 'γ1_std': 0.6991582286148583, 'γ2_std': None, 'γ3_std': None}",,,,,,0.0,,,,,,,1.5405494192875606,1.5405494192875606,,,,,,,,,,2.005,,,,,,,0.6991582286148583,0.6991582286148583,,,,
235,212,2,4,use_exponential_parameters,0.0,0.0,0.0,True,Uᵢ(A) = Vᵢᵢ(πᵢᴬ - πᵢᴮ),Uᵢ(A) = Vᵢᵢ(πᵢᴬ - πᵢᴮ)^γ₁,"(False, False, False, False, False, True, False, False, False, False, False, False, False, False)","(False, False, False, True, False, True, False, False, False, False, False, False, False, False)",0,chooser,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,"{'Vᵢᵢ': 0.14544167236955152, 'Ʌᵢᵢ': None, 'Vᵢⱼ': None, 'Ʌᵢⱼ': None, 'Ƹᵢⱼ': None, 'Ʒᵢⱼ': None, 'γ1': None, 'γ2': None, 'γ3': None, 'Vᵢᵢ_std': 2.7527011251571416, 'Ʌᵢᵢ_std': None, 'Vᵢⱼ_std': None, 'Ʌᵢⱼ_std': None, 'Ƹᵢⱼ_std': None, 'Ʒᵢⱼ_std': None, 'γ1_std': None, 'γ2_std': None, 'γ3_std': None}","{'Vᵢᵢ': 0.14544167236955152, 'Ʌᵢᵢ': None, 'Vᵢⱼ': None, 'Ʌᵢⱼ': None, 'Ƹᵢⱼ': None, 'Ʒᵢⱼ': None, 'γ1': 1.0, 'γ2': None, 'γ3': None, 'Vᵢᵢ_std': 2.7527011251571416, 'Ʌᵢᵢ_std': None, 'Vᵢⱼ_std': None, 'Ʌᵢⱼ_std': None, 'Ƹᵢⱼ_std': None, 'Ʒᵢⱼ_std': None, 'γ1_std': 1.0, 'γ2_std': None, 'γ3_std': None}",0.14544167236955152,0.14544167236955152,,,,,,,,,,,,1.0,,,,,2.7527011251571416,2.7527011251571416,,,,,,,,,,,,1.0,,,,
260,256,2,4,fix_self_interest_parameter,0.0,0.0,0.0,True,Uᵢ(A) = [πᵢᴬ / (πᵢᴬ + πᵢᴮ) - 1/2]^γ₁,Uᵢ(A) = Vᵢᵢ[πᵢᴬ / (πᵢᴬ + πᵢᴮ) - 1/2]^γ₁,"(False, False, False, True, False, True, False, True, False, False, False, True, False, False)","(False, False, False, True, False, True, False, True, False, False, False, False, False, False)",0,chooser,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,"{'Vᵢᵢ': None, 'Ʌᵢᵢ': None, 'Vᵢⱼ': None, 'Ʌᵢⱼ': None, 'Ƹᵢⱼ': None, 'Ʒᵢⱼ': None, 'γ1': 0.313654142920394, 'γ2': None, 'γ3': None, 'Vᵢᵢ_std': None, 'Ʌᵢᵢ_std': None, 'Vᵢⱼ_std': None, 'Ʌᵢⱼ_std': None, 'Ƹᵢⱼ_std': None, 'Ʒᵢⱼ_std': None, 'γ1_std': 0.44215569454063125, 'γ2_std': None, 'γ3_std': None}","{'Vᵢᵢ': 1.0, 'Ʌᵢᵢ': None, 'Vᵢⱼ': None, 'Ʌᵢⱼ': None, 'Ƹᵢⱼ': None, 'Ʒᵢⱼ': None, 'γ1': 0.313654142920394, 'γ2': None, 'γ3': None, 'Vᵢᵢ_std': 2.005, 'Ʌᵢᵢ_std': None, 'Vᵢⱼ_std': None, 'Ʌᵢⱼ_std': None, 'Ƹᵢⱼ_std': None, 'Ʒᵢⱼ_std': None, 'γ1_std': 0.44215569454063125, 'γ2_std': None, 'γ3_std': None}",,1.0,,,,,,,,,,,0.313654142920394,0.313654142920394,,,,,,2.005,,,,,,,,,,,0.44215569454063125,0.44215569454063125,,,,
260,248,2,4,include_social_comparison,0.0,0.0,0.0,True,Uᵢ(A) = [πᵢᴬ / (πᵢᴬ + πᵢᴮ) - 1/2]^γ₁,"Uᵢ(A) = [πᵢᴬ / (πᵢᴬ + πᵢᴮ) - 1/2]^γ₁ - Ƹᵢⱼ × (max([πⱼᴬ / (πᵢᴬ + πⱼᴬ) - 1/2], 0)^γ₁ + max([πᵢᴬ / (πᵢᴬ + πⱼᴬ) - 1/2], 0)^γ₁)","(False, False, False, True, False, True, False, True, False, False, False, True, False, False)","(False, False, False, True, False, True, False, True, False, False, False, True, True, False)",0,chooser,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,"{'Vᵢᵢ': None, 'Ʌᵢᵢ': None, 'Vᵢⱼ': None, 'Ʌᵢⱼ': None, 'Ƹᵢⱼ': None, 'Ʒᵢⱼ': None, 'γ1': 0.3201522770934459, 'γ2': None, 'γ3': None, 'Vᵢᵢ_std': None, 'Ʌᵢᵢ_std': None, 'Vᵢⱼ_std': None, 'Ʌᵢⱼ_std': None, 'Ƹᵢⱼ_std': None, 'Ʒᵢⱼ_std': None, 'γ1_std': 0.3380481470569939, 'γ2_std': None, 'γ3_std': None}","{'Vᵢᵢ': None, 'Ʌᵢᵢ': None, 'Vᵢⱼ': None, 'Ʌᵢⱼ': None, 'Ƹᵢⱼ': 0.0, 'Ʒᵢⱼ': None, 'γ1': 0.3201522770934459, 'γ2': None, 'γ3': None, 'Vᵢᵢ_std': None, 'Ʌᵢᵢ_std': None, 'Vᵢⱼ_std': None, 'Ʌᵢⱼ_std': None, 'Ƹᵢⱼ_std': 2.005, 'Ʒᵢⱼ_std': None, 'γ1_std': 0.3380481470569939, 'γ2_std': None, 'γ3_std': None}",,,,,,,,,,0.0,,,0.3201522770934459,0.3201522770934459,,,,,,,,,,,,,,2.005,,,0.3380481470569939,0.3380481470569939,,,,
260,196,2,4,include_altruism_term,0.0,0.0,0.0,True,Uᵢ(A) = [πᵢᴬ / (πᵢᴬ + πᵢᴮ) - 1/2]^γ₁,Uᵢ(A) = [πᵢᴬ / (πᵢᴬ + πᵢᴮ) - 1/2]^γ₁ + Vᵢⱼ[πⱼᴬ / (πⱼᴬ + πⱼᴮ) - 1/2]^γ₁,"(False, False, False, True, False, True, False, True, False, False, False, True, False, False)","(False, False, False, True, False, True, False, True, False, False, False, True, False, True)",0,chooser,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,"{'Vᵢᵢ': None, 'Ʌᵢᵢ': None, 'Vᵢⱼ': None, 'Ʌᵢⱼ': None, 'Ƹᵢⱼ': None, 'Ʒᵢⱼ': None, 'γ1': 1.493453280347167, 'γ2': None, 'γ3': None, 'Vᵢᵢ_std': None, 'Ʌᵢᵢ_std': None, 'Vᵢⱼ_std': None, 'Ʌᵢⱼ_std': None, 'Ƹᵢⱼ_std': None, 'Ʒᵢⱼ_std': None, 'γ1_std': 0.08828936898313852, 'γ2_std': None, 'γ3_std': None}","{'Vᵢᵢ': None, 'Ʌᵢᵢ': None, 'Vᵢⱼ': 0.0, 'Ʌᵢⱼ': None, 'Ƹᵢⱼ': None, 'Ʒᵢⱼ': None, 'γ1': 1.493453280347167, 'γ2': None, 'γ3': None, 'Vᵢᵢ_std': None, 'Ʌᵢᵢ_std': None, 'Vᵢⱼ_std': 2.005, 'Ʌᵢⱼ_std': None, 'Ƹᵢⱼ_std': None, 'Ʒᵢⱼ_std': None, 'γ1_std': 0.08828936898313852, 'γ2_std': None, 'γ3_std': None}",,,,,,0.0,,,,,,,1.493453280347167,1.493453280347167,,,,,,,,,,2.005,,,,,,,0.08828936898313852,0.08828936898313852,,,,
268,238,2,4,fix_self_interest_parameter,0.0,0.0,0.0,True,Uᵢ(A) = (πᵢᴬ - 3)^γ₁,Uᵢ(A) = Vᵢᵢ(πᵢᴬ - 3)^γ₁,"(False, False, False, True, False, True, False, False, True, False, False, True, False, False)","(False, False, False, True, False, True, False, False, True, False, False, False, False, False)",0,chooser,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,"{'Vᵢᵢ': None, 'Ʌᵢᵢ': None, 'Vᵢⱼ': None, 'Ʌᵢⱼ': None, 'Ƹᵢⱼ': None, 'Ʒᵢⱼ': None, 'γ1': 0.29915208590334175, 'γ2': None, 'γ3': None, 'Vᵢᵢ_std': None, 'Ʌᵢᵢ_std': None, 'Vᵢⱼ_std': None, 'Ʌᵢⱼ_std': None, 'Ƹᵢⱼ_std': None, 'Ʒᵢⱼ_std': None, 'γ1_std': 0.8637754654320029, 'γ2_std': None, 'γ3_std': None}","{'Vᵢᵢ': 1.0, 'Ʌᵢᵢ': None, 'Vᵢⱼ': None, 'Ʌᵢⱼ': None, 'Ƹᵢⱼ': None, 'Ʒᵢⱼ': None, 'γ1': 0.29915208590334175, 'γ2': None, 'γ3': None, 'Vᵢᵢ_std': 2.005, 'Ʌᵢᵢ_std': None, 'Vᵢⱼ_std': None, 'Ʌᵢⱼ_std': None, 'Ƹᵢⱼ_std': None, 'Ʒᵢⱼ_std': None, 'γ1_std': 0.8637754654320029, 'γ2_std': None, 'γ3_std': None}",,1.0,,,,,,,,,,,0.29915208590334175,0.29915208590334175,,,,,,2.005,,,,,,,,,,,0.8637754654320029,0.8637754654320029,,,,
268,239,2,4,include_social_comparison,0.0,0.0,0.0,True,Uᵢ(A) = (πᵢᴬ - 3)^γ₁,"Uᵢ(A) = (πᵢᴬ - 3)^γ₁ - Ƹᵢⱼ × (max(πⱼᴬ - πᵢᴬ, 0)^γ₁ + max(πᵢᴬ - πⱼᴬ, 0)^γ₁)","(False, False, False, True, False, True, False, False, True, False, False, True, False, False)","(False, False, False, True, False, True, False, False, True, False, False, True, True, False)",0,chooser,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False,"{'Vᵢᵢ': None, 'Ʌᵢᵢ': None, 'Vᵢⱼ': None, 'Ʌᵢⱼ': None, 'Ƹᵢⱼ': None, 'Ʒᵢⱼ': None, 'γ1': 1.8310865705544508, 'γ2': None, 'γ3': None, 'Vᵢᵢ_std': None, 'Ʌᵢᵢ_std': None, 'Vᵢⱼ_std': None, 'Ʌᵢⱼ_std': None, 'Ƹᵢⱼ_std': None, 'Ʒᵢⱼ_std': None, 'γ1_std': 0.7418580300490666, 'γ2_std': None, 'γ3_std': None}","{'Vᵢᵢ': None, 'Ʌᵢᵢ': None, 'Vᵢⱼ': None, 'Ʌᵢⱼ': None, 'Ƹᵢⱼ': 0.0, 'Ʒᵢⱼ': None, 'γ1': 1.8310865705544508, 'γ2': None, 'γ3': None, 'Vᵢᵢ_std': None, 'Ʌᵢᵢ_std': None, 'Vᵢⱼ_std': None, 'Ʌᵢⱼ_std': None, 'Ƹᵢⱼ_std': 2.005, 'Ʒᵢⱼ_std': None, 'γ1_std': 0.7418580300490666, 'γ2_std': None, 'γ3_std': None}",,,,,,,,,,0.0,,,1.8310865705544508,1.8310865705544508,,,,,,,,,,,,,,2.005,,,0.7418580300490666,0.7418580300490666,,,,
268,198,2,4,include_altruism_term,0.0,0.0,0.0,True,Uᵢ(A) = (πᵢᴬ - 3)^γ₁,Uᵢ(A) = (πᵢᴬ - 3)^γ₁ + Vᵢⱼ(πⱼᴬ - 3)^γ₁,"(False, False, False, True, False, True, False, False, True, False, False, True, False, False)","(False, False, False, True, False, True, False, False, True, False, False, True, False, True)",0,chooser,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,True,"{'Vᵢᵢ': None, 'Ʌᵢᵢ': None, 'Vᵢⱼ': None, 'Ʌᵢⱼ': None, 'Ƹᵢⱼ': None, 'Ʒᵢⱼ': None, 'γ1': 0.5525264060511587, 'γ2': None, 'γ3': None, 'Vᵢᵢ_std': None, 'Ʌᵢᵢ_std': None, 'Vᵢⱼ_std': None, 'Ʌᵢⱼ_std': None, 'Ƹᵢⱼ_std': None, 'Ʒᵢⱼ_std': None, 'γ1_std': 0.8061637695520703, 'γ2_std': None, 'γ3_std': None}","{'Vᵢᵢ': None, 'Ʌᵢᵢ': None, 'Vᵢⱼ': 0.0, 'Ʌᵢⱼ': None, 'Ƹᵢⱼ': None, 'Ʒᵢⱼ': None, 'γ1': 0.5525264060511587, 'γ2': None, 'γ3': None, 'Vᵢᵢ_std': None, 'Ʌᵢᵢ_std': None, 'Vᵢⱼ_std': 2.005, 'Ʌᵢⱼ_std': None, 'Ƹᵢⱼ_std': None, 'Ʒᵢⱼ_std': None, 'γ1_std': 0.8061637695520703, 'γ2_std': None, 'γ3_std': None}",,,,,,0.0,,,,,,,0.5525264060511587,0.5525264060511587,,,,,,,,,,2.005,,,,,,,0.8061637695520703,0.8061637695520703,,,,
269,238,2,4,use_exponential_parameters,0.0,0.0,0.0,True,Uᵢ(A) = Vᵢᵢ(πᵢᴬ - 3),Uᵢ(A) = Vᵢᵢ(πᵢᴬ - 3)^γ₁,"(False, False, False, False, False, True, False, False, True, False, False, False, False, False)","(False, False, False, True, False, True, False, False, True, False, False, False, False, False)",0,chooser,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,"{'Vᵢᵢ': 0.23026356008725046, 'Ʌᵢᵢ': None, 'Vᵢⱼ': None, 'Ʌᵢⱼ': None, 'Ƹᵢⱼ': None, 'Ʒᵢⱼ': None, 'γ1': None, 'γ2': None, 'γ3': None, 'Vᵢᵢ_std': 0.644850554046987, 'Ʌᵢᵢ_std': None, 'Vᵢⱼ_std': None, 'Ʌᵢⱼ_std': None, 'Ƹᵢⱼ_std': None, 'Ʒᵢⱼ_std': None, 'γ1_std': None, 'γ2_std': None, 'γ3_std': None}","{'Vᵢᵢ': 0.23026356008725046, 'Ʌᵢᵢ': None, 'Vᵢⱼ': None, 'Ʌᵢⱼ': None, 'Ƹᵢⱼ': None, 'Ʒᵢⱼ': None, 'γ1': 1.0, 'γ2': None, 'γ3': None, 'Vᵢᵢ_std': 0.644850554046987, 'Ʌᵢᵢ_std': None, 'Vᵢⱼ_std': None, 'Ʌᵢⱼ_std': None, 'Ƹᵢⱼ_std': None, 'Ʒᵢⱼ_std': None, 'γ1_std': 1.0, 'γ2_std': None, 'γ3_std': None}",0.23026356008725046,0.23026356008725046,,,,,,,,,,,,1.0,,,,,0.644850554046987,0.644850554046987,,,,,,,,,,,,1.0,,,,
270,220,2,4,use_exponential_parameters,0.0,0.0,0.0,True,Uᵢ(A) = Vᵢᵢ(πᵢᴬ),Uᵢ(A) = Vᵢᵢ(πᵢᴬ)^γ₁,"(False, False, False, False, False, True, True, False, False, False, False, False, False, False)","(False, False, False, True, False, True, True, False, False, False, False, False, False, False)",0,chooser,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,"{'Vᵢᵢ': -0.9877537314051055, 'Ʌᵢᵢ': None, 'Vᵢⱼ': None, 'Ʌᵢⱼ': None, 'Ƹᵢⱼ': None, 'Ʒᵢⱼ': None, 'γ1': None, 'γ2': None, 'γ3': None, 'Vᵢᵢ_std': 2.746749677186779, 'Ʌᵢᵢ_std': None, 'Vᵢⱼ_std': None, 'Ʌᵢⱼ_std': None, 'Ƹᵢⱼ_std': None, 'Ʒᵢⱼ_std': None, 'γ1_std': None, 'γ2_std': None, 'γ3_std': None}","{'Vᵢᵢ': -0.9877537314051055, 'Ʌᵢᵢ': None, 'Vᵢⱼ': None, 'Ʌᵢⱼ': None, 'Ƹᵢⱼ': None, 'Ʒᵢⱼ': None, 'γ1': 1.0, 'γ2': None, 'γ3': None, 'Vᵢᵢ_std': 2.746749677186779, 'Ʌᵢᵢ_std': None, 'Vᵢⱼ_std': None, 'Ʌᵢⱼ_std': None, 'Ƹᵢⱼ_std': None, 'Ʒᵢⱼ_std': None, 'γ1_std': 1.0, 'γ2_std': None, 'γ3_std': None}",-0.9877537314051055,-0.9877537314051055,,,,,,,,,,,,1.0,,,,,2.746749677186779,2.746749677186779,,,,,,,,,,,,1.0,,,,
282,128,2,4,use_exponential_parameters,0.0,0.0,0.0,True,Uᵢ(A) = πᵢᴬ + Vᵢⱼ(πⱼᴬ),Uᵢ(A) = (πᵢᴬ)^γ₁ + Vᵢⱼ(πⱼᴬ)^γ₁,"(False, False, False, False, False, True, True, False, False, False, False, True, False, True)","(False, False, False, True, False, True, True, False, False, False, False, True, False, True)",0,chooser,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,True,False,True,"{'Vᵢᵢ': None, 'Ʌᵢᵢ': None, 'Vᵢⱼ': -0.7772861456015518, 'Ʌᵢⱼ': None, 'Ƹᵢⱼ': None, 'Ʒᵢⱼ': None, 'γ1': None, 'γ2': None, 'γ3': None, 'Vᵢᵢ_std': None, 'Ʌᵢᵢ_std': None, 'Vᵢⱼ_std': 1.8622147958893343, 'Ʌᵢⱼ_std': None, 'Ƹᵢⱼ_std': None, 'Ʒᵢⱼ_std': None, 'γ1_std': None, 'γ2_std': None, 'γ3_std': None}","{'Vᵢᵢ': None, 'Ʌᵢᵢ': None, 'Vᵢⱼ': -0.7772861456015518, 'Ʌᵢⱼ': None, 'Ƹᵢⱼ': None, 'Ʒᵢⱼ': None, 'γ1': 1.0, 'γ2': None, 'γ3': None, 'Vᵢᵢ_std': None, 'Ʌᵢᵢ_std': None, 'Vᵢⱼ_std': 1.8622147958893343, 'Ʌᵢⱼ_std': None, 'Ƹᵢⱼ_std': None, 'Ʒᵢⱼ_std': None, 'γ1_std': 1.0, 'γ2_std': None, 'γ3_std': None}",,,,,-0.7772861456015518,-0.7772861456015518,,,,,,,,1.0,,,,,,,,,1.8622147958893343,1.8622147958893343,,,,,,,,1.0,,,,
283,198,2,4,use_exponential_parameters,0.0,0.0,0.0,True,Uᵢ(A) = πᵢᴬ - 3 + Vᵢⱼ(πⱼᴬ - 3),Uᵢ(A) = (πᵢᴬ - 3)^γ₁ + Vᵢⱼ(πⱼᴬ - 3)^γ₁,"(False, False, False, False, False, True, False, False, True, False, False, True, False, True)","(False, False, False, True, False, True, False, False, True, False, False, True, False, True)",0,chooser,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,True,"{'Vᵢᵢ': None, 'Ʌᵢᵢ': None, 'Vᵢⱼ': -0.3364490852174107, 'Ʌᵢⱼ': None, 'Ƹᵢⱼ': None, 'Ʒᵢⱼ': None, 'γ1': None, 'γ2': None, 'γ3': None, 'Vᵢᵢ_std': None, 'Ʌᵢᵢ_std': None, 'Vᵢⱼ_std': 1.7238319551787253, 'Ʌᵢⱼ_std': None, 'Ƹᵢⱼ_std': None, 'Ʒᵢⱼ_std': None, 'γ1_std': None, 'γ2_std': None, 'γ3_std': None}","{'Vᵢᵢ': None, 'Ʌᵢᵢ': None, 'Vᵢⱼ': -0.3364490852174107, 'Ʌᵢⱼ': None, 'Ƹᵢⱼ': None, 'Ʒᵢⱼ': None, 'γ1': 1.0, 'γ2': None, 'γ3': None, 'Vᵢᵢ_std': None, 'Ʌᵢᵢ_std': None, 'Vᵢⱼ_std': 1.7238319551787253, 'Ʌᵢⱼ_std': None, 'Ƹᵢⱼ_std': None, 'Ʒᵢⱼ_std': None, 'γ1_std': 1.0, 'γ2_std': None, 'γ3_std': None}",,,,,-0.3364490852174107,-0.3364490852174107,,,,,,,,1.0,,,,,,,,,1.7238319551787253,1.7238319551787253,,,,,,,,1.0,,,,
